frame.time_epoch,frame.time_delta,frame.time_relative,frame.len,ip.proto,tcp.srcport,tcp.dstport,tcp.flags,tcp.len,tcp.stream,tcp.window_size,label
"1766001169.134783526","0.001112002","1182.310761643","189","6","46140","80","0x0018","123","78","64256",0
"1766001169.136382355","0.001598829","1182.312360472","66","6","80","46140","0x0010","0","78","5888",0
"1766001169.157808318","0.021425963","1182.333786435","1190","6","80","46140","0x0018","1124","78","5888",0
"1766001169.157852530","0.000044212","1182.333830647","66","6","46140","80","0x0010","0","78","66560",0
"1766001169.159600730","0.001748200","1182.335578847","66","6","46140","80","0x0011","0","78","66560",0
"1766001169.162219244","0.002618514","1182.338197361","66","6","80","46140","0x0011","0","78","5888",0
"1766001169.162243423","0.000024179","1182.338221540","66","6","46140","80","0x0010","0","78","66560",0
"1766001169.818339357","0.656095934","1182.994317474","74","6","46150","80","0x0002","0","79","64240",0
"1766001169.821037303","0.002697946","1182.997015420","74","6","80","46150","0x0012","0","79","5792",0
"1766001169.821104909","0.000067606","1182.997083026","66","6","46150","80","0x0010","0","79","64256",0
"1766001169.822464489","0.001359580","1182.998442606","138","6","46150","80","0x0018","72","79","64256",0
"1766001169.842283394","0.019818905","1183.018261511","66","6","80","46150","0x0010","0","79","5888",0
"1766001169.870113403","0.027830009","1183.046091520","1133","6","80","46150","0x0018","1067","79","5888",0
"1766001169.870157862","0.000044459","1183.046135979","66","6","46150","80","0x0010","0","79","63232",0
"1766001169.872808849","0.002650987","1183.048786966","66","6","46150","80","0x0011","0","79","64000",0
"1766001169.874783651","0.001974802","1183.050761768","66","6","80","46150","0x0011","0","79","5888",0
"1766001169.874814200","0.000030549","1183.050792317","66","6","46150","80","0x0010","0","79","64000",0
"1766001171.918961093","2.044146893","1185.094939210","74","6","46156","80","0x0002","0","80","64240",0
"1766001171.922689168","0.003728075","1185.098667285","74","6","80","46156","0x0012","0","80","5792",0
"1766001171.922750916","0.000061748","1185.098729033","66","6","46156","80","0x0010","0","80","64256",0
"1766001171.924406665","0.001655749","1185.100384782","138","6","46156","80","0x0018","72","80","64256",0
"1766001171.926399487","0.001992822","1185.102377604","66","6","80","46156","0x0010","0","80","5888",0
"1766001171.948568335","0.022168848","1185.124546452","1133","6","80","46156","0x0018","1067","80","5888",0
"1766001171.948619468","0.000051133","1185.124597585","66","6","46156","80","0x0010","0","80","63232",0
"1766001171.950335138","0.001715670","1185.126313255","66","6","46156","80","0x0011","0","80","64000",0
"1766001171.952171590","0.001836452","1185.128149707","66","6","80","46156","0x0011","0","80","5888",0
"1766001171.952206033","0.000034443","1185.128184150","66","6","46156","80","0x0010","0","80","64000",0
"1766001172.198783484","0.246577451","1185.374761601","74","6","46172","80","0x0002","0","81","64240",0
"1766001172.201165977","0.002382493","1185.377144094","74","6","80","46172","0x0012","0","81","5792",0
"1766001172.202205256","0.001039279","1185.378183373","66","6","46172","80","0x0010","0","81","64256",0
"1766001172.203175230","0.000969974","1185.379153347","138","6","46172","80","0x0018","72","81","64256",0
"1766001172.204426698","0.001251468","1185.380404815","66","6","80","46172","0x0010","0","81","5888",0
"1766001172.230289250","0.025862552","1185.406267367","1133","6","80","46172","0x0018","1067","81","5888",0
"1766001172.230339209","0.000049959","1185.406317326","66","6","46172","80","0x0010","0","81","63232",0
"1766001172.232129709","0.001790500","1185.408107826","66","6","46172","80","0x0011","0","81","64000",0
"1766001172.234183453","0.002053744","1185.410161570","66","6","80","46172","0x0011","0","81","5888",0
"1766001172.234215642","0.000032189","1185.410193759","66","6","46172","80","0x0010","0","81","64000",0
"1766001172.252843251","0.018627609","1185.428821368","74","6","46174","80","0x0002","0","82","64240",0
"1766001172.255969996","0.003126745","1185.431948113","74","6","80","46174","0x0012","0","82","5792",0
"1766001172.256029675","0.000059679","1185.432007792","66","6","46174","80","0x0010","0","82","64256",0
"1766001172.257896802","0.001867127","1185.433874919","189","6","46174","80","0x0018","123","82","64256",0
"1766001172.261280382","0.003383580","1185.437258499","66","6","80","46174","0x0010","0","82","5888",0
"1766001172.283202873","0.021922491","1185.459180990","1190","6","80","46174","0x0018","1124","82","5888",0
"1766001172.283256230","0.000053357","1185.459234347","66","6","46174","80","0x0010","0","82","66560",0
"1766001172.285287224","0.002030994","1185.461265341","66","6","46174","80","0x0011","0","82","66560",0
"1766001172.294497279","0.009210055","1185.470475396","66","6","80","46174","0x0011","0","82","5888",0
"1766001172.294531006","0.000033727","1185.470509123","66","6","46174","80","0x0010","0","82","66560",0
"1766001173.988845220","1.694314214","1187.164823337","74","6","46180","80","0x0002","0","83","64240",0
"1766001173.990868508","0.002023288","1187.166846625","74","6","80","46180","0x0012","0","83","5792",0
"1766001173.991118748","0.000250240","1187.167096865","66","6","46180","80","0x0010","0","83","64256",0
"1766001173.991993541","0.000874793","1187.167971658","138","6","46180","80","0x0018","72","83","64256",0
"1766001173.993850066","0.001856525","1187.169828183","66","6","80","46180","0x0010","0","83","5888",0
"1766001174.015638116","0.021788050","1187.191616233","1133","6","80","46180","0x0018","1067","83","5888",0
"1766001174.015691984","0.000053868","1187.191670101","66","6","46180","80","0x0010","0","83","63232",0
"1766001174.018213991","0.002522007","1187.194192108","66","6","46180","80","0x0011","0","83","64000",0
"1766001174.021761292","0.003547301","1187.197739409","66","6","80","46180","0x0011","0","83","5888",0
"1766001174.021824529","0.000063237","1187.197802646","66","6","46180","80","0x0010","0","83","64000",0
"1766001175.379723306","1.357898777","1188.555701423","74","6","46190","80","0x0002","0","84","64240",0
"1766001175.382517135","0.002793829","1188.558495252","74","6","80","46190","0x0012","0","84","5792",0
"1766001175.383551776","0.001034641","1188.559529893","66","6","46190","80","0x0010","0","84","64256",0
"1766001175.390616062","0.007064286","1188.566594179","138","6","46190","80","0x0018","72","84","64256",0
"1766001175.392311204","0.001695142","1188.568289321","66","6","80","46190","0x0010","0","84","5888",0
"1766001175.412094940","0.019783736","1188.588073057","1133","6","80","46190","0x0018","1067","84","5888",0
"1766001175.412144234","0.000049294","1188.588122351","66","6","46190","80","0x0010","0","84","63232",0
"1766001175.414265826","0.002121592","1188.590243943","66","6","46190","80","0x0011","0","84","64000",0
"1766001175.416279269","0.002013443","1188.592257386","66","6","80","46190","0x0011","0","84","5888",0
"1766001175.416311883","0.000032614","1188.592290000","66","6","46190","80","0x0010","0","84","64000",0
"1766001175.437813825","0.021501942","1188.613791942","74","6","46194","80","0x0002","0","85","64240",0
"1766001175.440109310","0.002295485","1188.616087427","74","6","80","46194","0x0012","0","85","5792",0
"1766001175.440182761","0.000073451","1188.616160878","66","6","46194","80","0x0010","0","85","64256",0
"1766001175.442086031","0.001903270","1188.618064148","189","6","46194","80","0x0018","123","85","64256",0
"1766001175.443733968","0.001647937","1188.619712085","66","6","80","46194","0x0010","0","85","5888",0
"1766001175.467855289","0.024121321","1188.643833406","1190","6","80","46194","0x0018","1124","85","5888",0
"1766001175.467902792","0.000047503","1188.643880909","66","6","46194","80","0x0010","0","85","66560",0
"1766001175.470142231","0.002239439","1188.646120348","66","6","46194","80","0x0011","0","85","66560",0
"1766001175.473891154","0.003748923","1188.649869271","66","6","80","46194","0x0011","0","85","5888",0
"1766001175.473926219","0.000035065","1188.649904336","66","6","46194","80","0x0010","0","85","66560",0
"1766001176.058501029","0.584574810","1189.234479146","74","6","46210","80","0x0002","0","86","64240",0
"1766001176.060618078","0.002117049","1189.236596195","74","6","80","46210","0x0012","0","86","5792",0
"1766001176.060678779","0.000060701","1189.236656896","66","6","46210","80","0x0010","0","86","64256",0
"1766001176.062363538","0.001684759","1189.238341655","138","6","46210","80","0x0018","72","86","64256",0
"1766001176.063879465","0.001515927","1189.239857582","66","6","80","46210","0x0010","0","86","5888",0
"1766001176.086444414","0.022564949","1189.262422531","1133","6","80","46210","0x0018","1067","86","5888",0
"1766001176.086526515","0.000082101","1189.262504632","66","6","46210","80","0x0010","0","86","63232",0
"1766001176.087998629","0.001472114","1189.263976746","66","6","46210","80","0x0011","0","86","64000",0
"1766001176.090794641","0.002796012","1189.266772758","66","6","80","46210","0x0011","0","86","5888",0
"1766001176.090826370","0.000031729","1189.266804487","66","6","46210","80","0x0010","0","86","64000",0
"1766001178.124737284","2.033910914","1191.300715401","74","6","46220","80","0x0002","0","87","64240",0
"1766001178.126522214","0.001784930","1191.302500331","74","6","80","46220","0x0012","0","87","5792",0
"1766001178.126733486","0.000211272","1191.302711603","66","6","46220","80","0x0010","0","87","64256",0
"1766001178.127537545","0.000804059","1191.303515662","138","6","46220","80","0x0018","72","87","64256",0
"1766001178.129129870","0.001592325","1191.305107987","66","6","80","46220","0x0010","0","87","5888",0
"1766001178.149993171","0.020863301","1191.325971288","1133","6","80","46220","0x0018","1067","87","5888",0
"1766001178.150040827","0.000047656","1191.326018944","66","6","46220","80","0x0010","0","87","63232",0
"1766001178.152046998","0.002006171","1191.328025115","66","6","46220","80","0x0011","0","87","64000",0
"1766001178.154479580","0.002432582","1191.330457697","66","6","80","46220","0x0011","0","87","5888",0
"1766001178.154518114","0.000038534","1191.330496231","66","6","46220","80","0x0010","0","87","64000",0
"1766001178.502146922","0.347628808","1191.678125039","74","6","46232","80","0x0002","0","88","64240",0
"1766001178.503572422","0.001425500","1191.679550539","74","6","80","46232","0x0012","0","88","5792",0
"1766001178.503630682","0.000058260","1191.679608799","66","6","46232","80","0x0010","0","88","64256",0
"1766001178.505396934","0.001766252","1191.681375051","138","6","46232","80","0x0018","72","88","64256",0
"1766001178.506878162","0.001481228","1191.682856279","66","6","80","46232","0x0010","0","88","5888",0
"1766001178.526555974","0.019677812","1191.702534091","1133","6","80","46232","0x0018","1067","88","5888",0
"1766001178.526602479","0.000046505","1191.702580596","66","6","46232","80","0x0010","0","88","63232",0
"1766001178.528692992","0.002090513","1191.704671109","66","6","46232","80","0x0011","0","88","64000",0
"1766001178.531211297","0.002518305","1191.707189414","66","6","80","46232","0x0011","0","88","5888",0
"1766001178.531236574","0.000025277","1191.707214691","66","6","46232","80","0x0010","0","88","64000",0
"1766001178.546766716","0.015530142","1191.722744833","74","6","46246","80","0x0002","0","89","64240",0
"1766001178.549081363","0.002314647","1191.725059480","74","6","80","46246","0x0012","0","89","5792",0
"1766001178.549129317","0.000047954","1191.725107434","66","6","46246","80","0x0010","0","89","64256",0
"1766001178.550378177","0.001248860","1191.726356294","189","6","46246","80","0x0018","123","89","64256",0
"1766001178.551011366","0.000633189","1191.726989483","66","6","80","46246","0x0010","0","89","5888",0
"1766001178.575493621","0.024482255","1191.751471738","1190","6","80","46246","0x0018","1124","89","5888",0
"1766001178.575538480","0.000044859","1191.751516597","66","6","46246","80","0x0010","0","89","66560",0
"1766001178.577760231","0.002221751","1191.753738348","66","6","46246","80","0x0011","0","89","66560",0
"1766001178.579776218","0.002015987","1191.755754335","66","6","80","46246","0x0011","0","89","5888",0
"1766001178.579839810","0.000063592","1191.755817927","66","6","46246","80","0x0010","0","89","66560",0
"1766001180.186381119","1.606541309","1193.362359236","74","6","42706","80","0x0002","0","90","64240",0
"1766001180.187376123","0.000995004","1193.363354240","74","6","80","42706","0x0012","0","90","5792",0
"1766001180.189307795","0.001931672","1193.365285912","66","6","42706","80","0x0010","0","90","64256",0
"1766001180.190393557","0.001085762","1193.366371674","138","6","42706","80","0x0018","72","90","64256",0
"1766001180.193231993","0.002838436","1193.369210110","66","6","80","42706","0x0010","0","90","5888",0
"1766001180.210293289","0.017061296","1193.386271406","1133","6","80","42706","0x0018","1067","90","5888",0
"1766001180.210321731","0.000028442","1193.386299848","66","6","42706","80","0x0010","0","90","63232",0
"1766001180.213147077","0.002825346","1193.389125194","66","6","42706","80","0x0011","0","90","64000",0
"1766001180.214977647","0.001830570","1193.390955764","66","6","80","42706","0x0011","0","90","5888",0
"1766001180.214999344","0.000021697","1193.390977461","66","6","42706","80","0x0010","0","90","64000",0
"1766001181.610200098","1.395200754","1194.786178215","74","6","42712","80","0x0002","0","91","64240",0
"1766001181.611977104","0.001777006","1194.787955221","74","6","80","42712","0x0012","0","91","5792",0
"1766001181.612018745","0.000041641","1194.787996862","66","6","42712","80","0x0010","0","91","64256",0
"1766001181.613832125","0.001813380","1194.789810242","138","6","42712","80","0x0018","72","91","64256",0
"1766001181.615222878","0.001390753","1194.791200995","66","6","80","42712","0x0010","0","91","5888",0
"1766001181.630041481","0.014818603","1194.806019598","1133","6","80","42712","0x0018","1067","91","5888",0
"1766001181.630092772","0.000051291","1194.806070889","66","6","42712","80","0x0010","0","91","63232",0
"1766001181.632443377","0.002350605","1194.808421494","66","6","42712","80","0x0011","0","91","64000",0
"1766001181.634889635","0.002446258","1194.810867752","66","6","80","42712","0x0011","0","91","5888",0
"1766001181.634917579","0.000027944","1194.810895696","66","6","42712","80","0x0010","0","91","64000",0
"1766001181.652097902","0.017180323","1194.828076019","74","6","42724","80","0x0002","0","92","64240",0
